Order ID,Order Date,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD00641,2022-08-20,South,Office Supplies,Accessories,1873.78,6,0.1,269.15
ORD01803,2022-10-11,East,Furniture,Tables,3608.91,4,0.2,182.87
ORD01977,2023-12-16,South,Office Supplies,Phones,2782.94,7,0.0,285.5
ORD00473,2023-12-27,South,Office Supplies,Accessories,2125.92,3,0.1,357.23
ORD01970,2022-07-19,East,Technology,Binders,2837.44,6,0.0,378.8
ORD00151,2022-03-20,West,Technology,Accessories,1839.95,4,0.0,165.27
ORD01439,2022-06-22,North,Furniture,Tables,4682.01,3,0.1,815.62
ORD01322,2023-04-12,East,Furniture,Chairs,293.43,3,0.1,22.88
ORD01635,2023-08-04,South,Office Supplies,Binders,3373.49,2,0.0,626.68
ORD00263,2023-02-20,North,Furniture,Tables,4458.59,3,0.0,708.32
ORD01788,2023-03-25,East,Furniture,Binders,4023.35,1,0.0,648.07
ORD00144,2022-03-28,North,Office Supplies,Accessories,936.52,3,0.0,154.28
ORD00346,2022-04-11,North,Furniture,Phones,1493.71,9,0.2,150.55
ORD00624,2022-01-08,East,Furniture,Tables,3590.9,4,0.0,618.31
ORD01017,2022-07-19,North,Office Supplies,Chairs,439.67,3,0.0,77.13
ORD01596,2023-05-20,West,Office Supplies,Accessories,4063.07,8,0.0,422.86
ORD00881,2022-03-28,East,Technology,Tables,3600.16,1,0.3,277.34
ORD00002,2022-02-12,West,Office Supplies,Chairs,3653.44,5,0.1,602.75
ORD00897,2023-01-20,South,Technology,Tables,519.2,1,0.1,60.14
ORD01328,2023-09-13,North,Furniture,Accessories,3594.45,7,0.0,647.15
ORD00254,2023-03-11,South,Office Supplies,Tables,3405.49,5,0.2,392.35
ORD01676,2023-02-12,South,Office Supplies,Binders,4157.99,2,0.0,578.11
ORD00453,2023-04-28,North,Office Supplies,Accessories,227.15,1,0.1,11.17
ORD01061,2023-10-26,East,Furniture,Tables,135.09,7,0.3,8.67
ORD01184,2022-01-17,North,Technology,Phones,1877.58,1,0.0,235.28
ORD01015,2023-10-07,South,Furniture,Tables,760.97,3,0.0,105.09
ORD00009,2022-05-28,South,Furniture,Binders,2800.75,6,0.0,404.89
ORD01257,2022-10-04,East,Office Supplies,Chairs,4588.4,6,0.0,722.37
ORD01123,2022-08-20,North,Technology,Chairs,1969.57,7,0.0,292.35
ORD01683,2023-01-01,South,Furniture,Chairs,4227.85,1,0.2,599.63
ORD00816,2022-08-16,West,Office Supplies,Phones,21.2,7,0.0,2.0
ORD00208,2023-10-13,South,Furniture,Binders,859.2,2,0.1,113.08
ORD01155,2023-03-12,South,Furniture,Accessories,171.51,6,0.2,7.91
ORD00404,2023-02-03,East,Office Supplies,Chairs,1654.17,8,0.3,141.3
ORD00152,2022-07-30,West,Office Supplies,Binders,4542.78,5,0.0,409.78
ORD00054,2023-01-26,South,Technology,Tables,502.82,3,0.0,53.87
ORD01144,2023-05-14,South,Furniture,Phones,3039.92,8,0.0,313.72
ORD01697,2023-06-24,West,Office Supplies,Binders,2268.45,8,0.0,133.99
ORD01944,2023-07-17,North,Office Supplies,Binders,4693.57,4,0.1,506.89
ORD00628,2023-05-06,North,Technology,Accessories,630.15,8,0.0,125.52
ORD00587,2023-03-18,South,Technology,Binders,1075.9,5,0.0,102.04
ORD01649,2022-09-18,South,Office Supplies,Accessories,167.12,5,0.0,26.81
ORD01992,2022-12-16,North,Technology,Phones,2181.0,3,0.1,259.43
ORD01444,2022-12-18,East,Office Supplies,Phones,1403.61,7,0.0,138.65
ORD01446,2023-06-04,West,Furniture,Tables,4352.13,9,0.0,276.1
ORD00104,2022-11-16,West,Technology,Accessories,3032.61,9,0.0,249.82
ORD01876,2022-05-18,East,Furniture,Accessories,3078.17,1,0.0,514.91
ORD00254,2023-07-04,East,Furniture,Chairs,2668.92,1,0.1,220.63
ORD01251,2023-09-15,East,Furniture,Chairs,477.41,5,0.0,34.2
ORD01136,2023-01-03,East,Office Supplies,Tables,2236.19,1,0.2,178.35
ORD00510,2022-08-08,East,Furniture,Phones,4997.54,4,0.0,687.69
ORD01497,2022-12-03,East,Furniture,Chairs,4179.44,1,0.0,649.98
ORD00099,2022-08-11,West,Furniture,Binders,4469.43,2,0.0,483.17
ORD00153,2023-10-10,East,Office Supplies,Phones,4119.67,2,0.0,513.81
ORD01885,2022-12-26,North,Furniture,Binders,533.15,4,0.1,56.73
ORD00914,2022-11-25,East,Furniture,Accessories,1152.69,8,0.0,59.19
ORD01920,2023-04-08,East,Technology,Phones,35.55,2,0.1,3.5
ORD00878,2023-07-15,West,Office Supplies,Tables,1531.48,9,0.0,211.49
ORD00338,2023-01-17,West,Furniture,Accessories,560.86,9,0.3,53.19
ORD01730,2023-08-13,East,Technology,Accessories,2374.51,2,0.1,347.2
ORD00822,2023-09-09,West,Office Supplies,Binders,3392.09,1,0.1,459.63
ORD01187,2022-06-18,South,Office Supplies,Accessories,4375.04,9,0.0,400.41
ORD01744,2022-08-05,West,Office Supplies,Chairs,3751.1,2,0.3,231.98
ORD00957,2023-01-13,West,Office Supplies,Phones,4694.16,8,0.3,393.06
ORD01705,2022-04-29,West,Office Supplies,Chairs,288.41,3,0.0,46.13
ORD00161,2022-07-09,West,Office Supplies,Binders,80.66,1,0.0,5.17
ORD01604,2023-01-05,North,Furniture,Binders,3313.46,1,0.0,637.01
ORD00801,2022-05-29,North,Furniture,Phones,1460.98,2,0.0,192.08
ORD00398,2023-11-07,North,Furniture,Accessories,1282.44,7,0.0,123.06
ORD01301,2023-10-14,East,Furniture,Tables,1667.82,6,0.0,256.86
ORD00816,2023-05-03,East,Technology,Binders,1363.58,2,0.2,61.86
ORD01940,2023-01-09,South,Furniture,Phones,2566.95,4,0.0,314.86
ORD01528,2023-11-24,North,Office Supplies,Tables,2211.94,2,0.2,217.47
ORD01920,2022-06-09,East,Furniture,Accessories,2571.89,1,0.0,191.08
ORD01416,2022-12-17,West,Furniture,Binders,3370.11,3,0.1,532.64
ORD01159,2022-10-15,West,Office Supplies,Phones,1947.91,4,0.0,330.21
ORD01219,2022-10-15,North,Furniture,Phones,1271.51,5,0.1,83.44
ORD00401,2022-08-14,South,Furniture,Phones,847.68,5,0.0,88.65
ORD00640,2023-06-07,South,Furniture,Binders,1760.38,7,0.0,114.54
ORD01057,2023-06-06,West,Technology,Tables,3714.2,8,0.2,526.8
ORD00688,2022-09-30,South,Furniture,Phones,3788.39,9,0.0,373.15
ORD00460,2023-02-06,North,Office Supplies,Accessories,3341.19,7,0.0,387.24
ORD00955,2022-07-02,West,Office Supplies,Phones,1185.46,5,0.0,116.86
ORD01907,2023-10-27,East,Furniture,Tables,2948.67,9,0.2,227.65
ORD00470,2023-05-03,East,Furniture,Binders,2862.03,8,0.0,463.92
ORD01399,2022-05-04,South,Furniture,Phones,2431.65,9,0.1,354.83
ORD01046,2023-09-18,West,Office Supplies,Phones,2758.9,8,0.0,352.22
ORD00750,2023-02-18,West,Office Supplies,Accessories,2469.12,6,0.0,367.02
ORD01694,2023-12-26,East,Technology,Accessories,2835.97,4,0.2,287.57
ORD00038,2022-06-21,West,Technology,Phones,3583.22,9,0.0,194.53
ORD00230,2022-10-15,West,Technology,Phones,565.95,9,0.1,30.51
ORD01389,2023-03-11,West,Office Supplies,Accessories,3753.14,9,0.0,403.69
ORD00563,2023-11-17,South,Technology,Tables,696.71,3,0.0,113.19
ORD00438,2022-04-23,West,Furniture,Chairs,351.81,3,0.0,65.78
ORD01800,2022-05-02,North,Furniture,Chairs,4880.88,6,0.0,265.79
ORD01307,2023-06-28,South,Office Supplies,Phones,4785.82,6,0.1,453.14
ORD00027,2022-08-10,West,Technology,Accessories,320.97,6,0.1,24.14
ORD00226,2023-09-23,West,Furniture,Binders,2227.4,5,0.0,383.74
ORD01301,2022-02-08,North,Office Supplies,Binders,947.5,5,0.0,167.61
ORD00798,2023-05-12,South,Technology,Chairs,2437.02,2,0.0,197.3
ORD01633,2022-08-21,East,Furniture,Tables,4154.28,7,0.1,585.59
ORD00284,2023-06-14,East,Technology,Chairs,4754.05,4,0.2,607.62
ORD00879,2022-05-29,South,Office Supplies,Phones,3178.58,3,0.0,243.35
ORD00960,2023-02-01,West,Technology,Tables,1782.45,8,0.0,205.08
ORD01505,2023-10-23,West,Office Supplies,Binders,3024.56,4,0.0,432.67
ORD00453,2023-09-30,East,Technology,Accessories,1573.77,4,0.3,59.39
ORD01020,2022-10-29,East,Furniture,Accessories,4550.92,8,0.2,402.99
ORD01853,2022-12-26,East,Office Supplies,Phones,4354.59,1,0.0,318.95
ORD00816,2022-08-26,North,Office Supplies,Chairs,2799.99,9,0.0,367.6
ORD00659,2023-10-09,East,Office Supplies,Phones,1637.5,7,0.0,288.92
ORD01540,2023-10-25,North,Technology,Accessories,1481.08,2,0.0,190.63
ORD00547,2022-08-24,South,Technology,Binders,186.42,6,0.1,9.29
ORD01216,2022-07-22,West,Furniture,Accessories,4082.79,8,0.0,222.3
ORD01073,2022-09-13,East,Office Supplies,Tables,2262.91,5,0.2,254.94
ORD01536,2023-08-21,West,Office Supplies,Accessories,1639.16,6,0.0,162.6
ORD00017,2023-10-24,West,Technology,Accessories,2366.13,8,0.0,321.56
ORD01196,2022-08-23,East,Technology,Tables,4097.32,6,0.1,274.89
ORD01244,2022-12-11,East,Furniture,Chairs,640.58,9,0.0,106.68
ORD00158,2023-06-18,South,Furniture,Accessories,4291.13,9,0.2,614.86
ORD00477,2023-04-11,North,Technology,Phones,4489.59,9,0.0,823.32
ORD01070,2023-06-25,North,Office Supplies,Accessories,4734.61,6,0.0,452.68
ORD01397,2022-08-01,West,Furniture,Phones,1999.49,9,0.1,268.33
ORD00518,2023-04-08,East,Technology,Tables,1101.36,3,0.0,101.17
ORD00099,2023-03-12,South,Technology,Accessories,1880.73,5,0.0,309.22
ORD01916,2022-10-10,South,Office Supplies,Tables,1677.9,2,0.3,79.96
ORD01769,2023-07-16,South,Technology,Tables,897.25,8,0.0,147.52
ORD01061,2023-08-30,South,Technology,Chairs,3044.19,4,0.0,353.0
ORD00280,2023-04-08,South,Furniture,Accessories,2393.59,6,0.2,341.48
ORD01373,2023-02-11,North,Technology,Phones,4331.19,6,0.0,696.63
ORD00497,2022-03-29,North,Technology,Phones,179.91,5,0.0,19.16
ORD00302,2022-02-13,North,Furniture,Accessories,3226.46,1,0.0,598.61
ORD00181,2023-04-06,East,Office Supplies,Chairs,3819.49,7,0.0,353.31
ORD00607,2022-10-05,West,Office Supplies,Chairs,3802.24,8,0.3,519.13
ORD01123,2023-11-14,South,Furniture,Chairs,4432.65,1,0.0,731.74
ORD00700,2023-02-25,East,Furniture,Phones,3650.59,7,0.0,725.01
ORD00993,2023-12-02,South,Office Supplies,Tables,4640.49,4,0.0,269.55
ORD01140,2022-12-19,North,Office Supplies,Chairs,1676.63,6,0.0,152.75
ORD00191,2023-11-27,East,Office Supplies,Phones,2525.98,9,0.1,366.45
ORD00253,2023-05-30,North,Office Supplies,Phones,90.12,5,0.0,16.97
ORD00981,2023-12-04,South,Office Supplies,Tables,54.65,8,0.1,2.67
ORD00928,2023-09-22,South,Furniture,Accessories,1215.83,5,0.0,60.79
ORD01185,2022-01-19,West,Technology,Accessories,522.02,2,0.1,41.55
ORD01280,2022-01-23,South,Office Supplies,Chairs,1315.85,4,0.0,234.11
ORD01347,2023-02-17,North,Office Supplies,Chairs,901.68,2,0.0,148.84
ORD00128,2022-01-30,South,Technology,Tables,162.03,7,0.1,14.73
ORD00018,2022-04-18,West,Technology,Chairs,4548.33,7,0.0,228.79
ORD01817,2023-01-02,West,Technology,Tables,60.95,3,0.0,8.12
ORD01759,2022-10-08,North,Technology,Phones,3685.69,7,0.0,315.84
ORD00566,2022-05-08,East,Technology,Chairs,777.7,1,0.0,125.86
ORD00570,2022-08-17,South,Technology,Phones,4562.9,1,0.1,480.28
ORD01347,2022-04-21,West,Furniture,Binders,4466.12,9,0.0,677.91
ORD01896,2022-05-16,South,Technology,Tables,3276.43,6,0.2,466.16
ORD00686,2022-12-28,South,Technology,Binders,3367.73,5,0.0,439.03
ORD01816,2022-07-05,East,Furniture,Chairs,46.59,6,0.2,3.74
ORD00626,2023-10-18,West,Technology,Phones,4924.66,6,0.0,814.69
ORD01312,2023-08-07,South,Office Supplies,Chairs,4391.61,1,0.2,315.42
ORD01967,2022-05-09,West,Office Supplies,Binders,4477.63,5,0.0,822.67
ORD00854,2022-09-18,North,Technology,Chairs,3303.04,9,0.0,200.54
ORD01687,2023-05-30,North,Furniture,Accessories,1737.04,4,0.2,243.63
ORD00962,2023-03-25,South,Office Supplies,Binders,4470.37,3,0.0,284.91
ORD01663,2022-04-14,West,Furniture,Chairs,1471.75,1,0.0,85.98
ORD00155,2023-04-28,South,Office Supplies,Phones,2822.3,2,0.1,265.41
ORD00490,2022-08-12,West,Technology,Chairs,516.66,3,0.0,99.96
ORD01410,2023-05-06,West,Furniture,Phones,4611.34,4,0.0,910.85
ORD00785,2023-04-18,East,Furniture,Accessories,721.04,7,0.0,57.91
ORD01128,2022-01-10,East,Furniture,Chairs,1139.99,6,0.1,74.17
ORD01953,2023-02-09,East,Office Supplies,Accessories,2799.51,8,0.0,288.19
ORD01417,2022-10-29,South,Office Supplies,Binders,3825.18,9,0.2,307.74
ORD01835,2022-08-19,East,Office Supplies,Phones,3104.37,6,0.1,458.03
ORD00246,2022-03-07,East,Technology,Binders,1176.03,7,0.1,123.41
ORD01200,2022-04-22,North,Office Supplies,Phones,24.7,4,0.0,4.12
ORD01063,2022-01-13,West,Technology,Accessories,3790.61,2,0.2,492.19
ORD01501,2023-01-28,West,Furniture,Tables,4926.33,9,0.0,673.66
ORD01706,2023-05-15,East,Furniture,Chairs,4053.37,9,0.2,567.56
ORD00759,2023-08-21,West,Technology,Accessories,2311.83,4,0.0,183.44
ORD00538,2022-08-22,North,Office Supplies,Phones,4520.76,3,0.1,302.19
ORD01891,2023-08-25,North,Technology,Phones,2061.04,6,0.0,335.12
ORD01842,2022-11-10,East,Furniture,Phones,2634.17,3,0.0,228.43
ORD00921,2023-07-20,North,Furniture,Phones,2396.11,1,0.0,120.81
ORD00408,2022-01-12,West,Technology,Chairs,2249.17,4,0.0,420.13
ORD00525,2022-07-28,South,Office Supplies,Binders,3880.45,1,0.0,556.61
ORD00828,2022-01-14,West,Office Supplies,Tables,2643.31,2,0.0,308.58
ORD01530,2023-09-25,South,Technology,Chairs,1597.25,3,0.0,253.74
ORD00903,2023-02-22,East,Technology,Phones,1305.63,8,0.1,117.51
ORD01849,2023-03-13,South,Office Supplies,Chairs,207.98,4,0.0,40.15
ORD00036,2023-01-12,North,Furniture,Accessories,2924.31,4,0.0,176.32
ORD00685,2022-01-20,West,Technology,Phones,1165.21,9,0.1,153.26
ORD00020,2023-08-10,South,Office Supplies,Tables,757.71,7,0.2,100.98
ORD00321,2022-03-11,West,Office Supplies,Phones,3276.07,2,0.0,394.34
ORD01800,2022-07-30,East,Furniture,Tables,3412.42,3,0.0,557.06
ORD00512,2022-04-11,East,Furniture,Tables,3765.73,4,0.0,711.86
ORD00400,2023-11-29,North,Furniture,Binders,2527.81,4,0.1,367.64
ORD00654,2022-05-12,East,Furniture,Binders,4472.39,8,0.1,388.04
ORD00972,2023-09-15,South,Furniture,Chairs,4682.99,6,0.1,565.94
ORD01907,2023-01-16,East,Technology,Chairs,4040.71,3,0.0,754.56
ORD00471,2022-05-12,North,Office Supplies,Tables,3185.26,9,0.2,299.07
ORD01167,2022-01-20,West,Technology,Phones,1532.53,8,0.0,233.34
ORD01116,2023-06-20,West,Technology,Accessories,4915.07,9,0.0,588.96
ORD01378,2022-08-15,East,Technology,Accessories,1385.2,5,0.0,94.47
ORD00834,2022-06-03,South,Technology,Phones,1029.23,3,0.0,60.51
ORD01824,2023-04-14,North,Technology,Phones,2221.93,4,0.1,385.63
ORD00727,2023-02-09,South,Furniture,Binders,303.07,5,0.1,38.7
ORD01983,2022-07-21,North,Furniture,Accessories,4892.9,9,0.3,224.59
ORD00854,2022-02-07,East,Office Supplies,Tables,2950.4,9,0.0,526.99
ORD00051,2022-07-07,North,Technology,Chairs,2793.62,3,0.3,251.1
ORD01689,2022-02-26,North,Office Supplies,Binders,3285.87,7,0.1,490.29
ORD01722,2022-01-20,East,Furniture,Accessories,2495.18,6,0.0,172.2
ORD00575,2022-09-30,South,Furniture,Phones,179.68,4,0.2,26.74
ORD01214,2022-04-29,East,Furniture,Accessories,3069.31,5,0.1,382.81
ORD01149,2023-08-06,North,Technology,Tables,3586.55,2,0.0,576.5
ORD00150,2023-05-31,East,Technology,Binders,2095.41,7,0.2,91.71
ORD00314,2022-08-09,North,Furniture,Phones,3791.33,4,0.1,331.99
ORD00570,2023-06-10,East,Office Supplies,Tables,1150.47,2,0.1,93.31
ORD01366,2023-05-30,West,Office Supplies,Chairs,1121.96,6,0.2,172.73
ORD00305,2023-12-29,West,Furniture,Binders,823.86,2,0.0,64.1
ORD01716,2022-12-02,East,Office Supplies,Tables,1872.53,2,0.1,263.0
ORD00682,2023-11-29,South,Furniture,Tables,4238.12,7,0.1,215.18
ORD00838,2022-02-24,North,Office Supplies,Phones,4143.0,1,0.0,330.0
ORD01807,2023-05-15,West,Furniture,Chairs,1926.46,7,0.0,194.17
ORD01078,2023-06-20,South,Office Supplies,Tables,2953.81,5,0.1,449.74
ORD01003,2022-06-11,North,Technology,Binders,3609.67,1,0.0,608.22
ORD00444,2023-11-01,West,Furniture,Tables,1221.21,6,0.1,212.0
ORD00613,2023-08-17,West,Furniture,Accessories,857.34,7,0.2,128.61
ORD00993,2022-06-08,East,Office Supplies,Binders,4861.04,1,0.0,302.49
ORD00264,2022-07-07,North,Furniture,Binders,3095.44,9,0.0,540.09
ORD01077,2022-03-01,South,Furniture,Tables,4907.45,7,0.0,577.49
ORD01596,2022-11-15,South,Furniture,Phones,1702.02,1,0.0,306.16
ORD01004,2022-07-30,South,Technology,Binders,3521.1,3,0.2,178.57
ORD01644,2023-02-10,North,Technology,Accessories,1128.57,5,0.0,195.71
ORD00005,2023-10-26,South,Office Supplies,Phones,1320.78,4,0.0,97.67
ORD01127,2022-04-19,South,Technology,Phones,2569.27,2,0.1,231.41
ORD01220,2022-03-17,South,Office Supplies,Phones,1611.7,1,0.1,78.8
ORD00774,2023-06-26,East,Technology,Binders,854.76,4,0.0,58.6
ORD00877,2022-11-10,East,Office Supplies,Phones,1329.15,7,0.1,139.79
ORD00992,2022-04-27,North,Technology,Tables,198.03,4,0.0,34.21
ORD00884,2023-12-05,North,Technology,Phones,3528.03,9,0.1,527.25
ORD01374,2022-01-19,South,Office Supplies,Accessories,2470.74,8,0.0,210.74
ORD00047,2023-03-08,East,Furniture,Chairs,489.33,8,0.0,35.6
ORD00867,2023-11-16,West,Furniture,Accessories,875.04,5,0.2,75.88
ORD00823,2022-12-16,West,Technology,Binders,530.62,1,0.0,96.83
ORD00936,2022-07-02,South,Office Supplies,Phones,3070.71,9,0.0,195.65
ORD01844,2022-04-23,South,Furniture,Phones,489.17,2,0.2,51.44
ORD00656,2022-07-02,East,Office Supplies,Tables,3776.33,6,0.1,215.21
ORD00269,2023-04-26,East,Furniture,Phones,122.14,5,0.0,14.72
ORD00370,2022-05-26,East,Office Supplies,Accessories,1261.89,8,0.1,78.38
ORD00636,2023-09-20,North,Technology,Binders,4455.52,3,0.2,221.17
ORD01130,2022-04-23,North,Office Supplies,Chairs,3598.29,6,0.1,254.63
ORD01694,2023-04-21,South,Furniture,Phones,383.38,6,0.0,33.85
ORD01683,2022-10-30,North,Technology,Chairs,4109.21,3,0.1,338.17
ORD00657,2022-04-28,East,Office Supplies,Phones,2475.31,7,0.1,327.02
ORD00120,2022-06-10,East,Furniture,Binders,4236.98,4,0.2,197.43
ORD00831,2023-02-05,North,Technology,Accessories,3011.68,5,0.0,187.09
ORD01811,2022-07-17,West,Office Supplies,Binders,3415.53,9,0.1,240.71
ORD01628,2022-09-17,South,Furniture,Chairs,4967.64,6,0.0,898.2
ORD01082,2023-10-22,West,Office Supplies,Phones,1177.03,4,0.1,152.85
ORD01975,2022-02-16,South,Office Supplies,Chairs,3127.25,8,0.3,349.28
ORD01370,2023-02-03,West,Technology,Accessories,2312.4,9,0.0,244.08
ORD00741,2023-12-11,North,Technology,Binders,216.47,5,0.0,17.75
ORD01498,2023-07-13,South,Furniture,Chairs,92.06,2,0.0,5.13
ORD00117,2022-03-19,South,Technology,Chairs,613.76,6,0.1,68.1
ORD01854,2022-05-04,South,Furniture,Accessories,3252.48,8,0.0,442.8
ORD00791,2022-03-16,East,Office Supplies,Phones,2844.47,5,0.1,472.45
ORD01151,2022-05-17,East,Office Supplies,Chairs,2776.08,1,0.2,404.89
ORD01417,2023-08-25,West,Furniture,Accessories,178.65,8,0.1,18.28
ORD01932,2023-02-04,North,Office Supplies,Phones,2357.13,9,0.1,240.86
ORD01013,2023-05-20,East,Technology,Phones,4624.62,1,0.0,343.0
ORD01665,2023-05-15,South,Office Supplies,Binders,2000.01,8,0.2,141.79
ORD01082,2023-07-27,East,Technology,Accessories,3132.11,2,0.0,591.5
ORD00634,2022-05-18,North,Furniture,Phones,3903.5,4,0.0,277.76
ORD00513,2022-02-19,East,Furniture,Binders,3923.95,2,0.0,766.37
ORD01775,2023-09-11,South,Office Supplies,Tables,2606.01,2,0.1,294.84
ORD00802,2023-09-17,West,Office Supplies,Accessories,4292.6,3,0.2,406.91
ORD01120,2022-09-11,South,Technology,Tables,1969.06,8,0.0,150.03
ORD01662,2023-09-22,North,Technology,Phones,4445.69,4,0.2,530.75
ORD01142,2023-12-11,West,Office Supplies,Accessories,1216.33,7,0.2,115.77
ORD00560,2023-07-17,East,Office Supplies,Binders,1415.48,3,0.0,149.47
ORD01625,2023-03-02,East,Furniture,Phones,284.54,3,0.1,22.97
ORD00488,2023-07-01,East,Furniture,Accessories,3982.0,2,0.0,238.81
ORD01261,2022-10-29,West,Furniture,Accessories,2096.94,6,0.0,268.2
ORD01909,2023-08-04,South,Office Supplies,Tables,1161.0,6,0.2,90.03
ORD00897,2022-12-15,West,Office Supplies,Phones,1174.32,1,0.0,183.41
ORD01296,2022-02-18,West,Office Supplies,Binders,4508.97,7,0.0,714.8
ORD01213,2022-03-15,North,Furniture,Binders,4172.9,4,0.1,374.87
ORD00704,2023-12-05,West,Office Supplies,Phones,2776.58,3,0.2,334.01
ORD01471,2022-09-18,East,Technology,Phones,3088.23,8,0.1,246.81
ORD00581,2022-12-22,South,Office Supplies,Chairs,2382.14,2,0.0,378.94
ORD00790,2023-08-05,South,Office Supplies,Tables,1970.5,9,0.0,103.28
ORD00861,2023-08-25,South,Office Supplies,Phones,4579.07,8,0.1,299.78
ORD00247,2022-09-17,East,Office Supplies,Phones,645.55,8,0.0,56.0
ORD01987,2023-09-30,East,Office Supplies,Chairs,2103.87,3,0.0,349.12
ORD01100,2022-10-22,East,Technology,Chairs,1735.92,4,0.0,104.08
ORD00154,2023-10-03,East,Technology,Accessories,2500.79,2,0.1,176.02
ORD01680,2022-11-09,East,Office Supplies,Binders,2299.01,2,0.0,238.62
ORD01459,2023-09-04,West,Furniture,Tables,2604.07,4,0.0,133.79
ORD00997,2022-07-01,East,Office Supplies,Accessories,716.8,6,0.0,117.78
ORD01110,2023-11-17,East,Office Supplies,Phones,2575.44,5,0.0,345.15
ORD00697,2022-12-30,East,Office Supplies,Chairs,1227.25,1,0.0,227.17
ORD01309,2022-07-07,East,Furniture,Binders,937.97,1,0.0,51.26
ORD01998,2023-07-23,South,Furniture,Accessories,342.87,6,0.0,31.1
ORD01244,2023-06-27,East,Furniture,Binders,3818.01,3,0.0,609.69
ORD01093,2023-08-19,West,Technology,Chairs,2148.66,3,0.0,325.03
ORD01071,2023-10-26,West,Furniture,Accessories,3140.69,7,0.0,271.54
ORD01009,2023-07-02,West,Technology,Accessories,3643.41,1,0.0,507.72
ORD00094,2023-12-26,North,Technology,Binders,3403.0,1,0.0,575.32
ORD01774,2023-02-12,South,Furniture,Chairs,2363.09,3,0.0,129.99
ORD00958,2023-09-10,East,Furniture,Phones,1951.73,8,0.0,307.68
ORD01012,2023-02-18,North,Furniture,Accessories,1892.28,1,0.3,116.32
ORD00453,2022-12-08,East,Technology,Phones,3207.44,4,0.0,616.4
ORD01228,2022-08-08,North,Office Supplies,Chairs,2484.08,9,0.2,259.8
ORD00912,2022-06-12,North,Furniture,Accessories,4248.68,4,0.0,233.71
ORD00218,2022-08-08,West,Furniture,Accessories,4376.02,8,0.0,483.61
ORD00474,2022-09-27,West,Furniture,Phones,869.39,7,0.1,152.54
ORD00432,2023-09-24,North,Technology,Tables,698.44,3,0.0,111.44
ORD00341,2023-02-04,West,Technology,Phones,3159.4,7,0.0,300.37
ORD00551,2022-07-01,North,Office Supplies,Phones,1520.1,7,0.3,145.02
ORD01636,2023-09-10,South,Furniture,Tables,112.48,3,0.0,15.73
ORD01313,2023-12-30,West,Technology,Chairs,4445.44,2,0.0,237.84
ORD01278,2022-07-24,West,Office Supplies,Chairs,1149.97,9,0.0,88.35
ORD01758,2023-08-05,West,Furniture,Accessories,4647.82,1,0.2,493.66
ORD00357,2023-07-10,South,Technology,Binders,3592.82,7,0.2,317.35
ORD00023,2022-08-16,North,Furniture,Binders,3818.01,4,0.0,299.74
ORD01786,2023-11-27,East,Furniture,Accessories,1023.28,2,0.0,169.76
ORD00522,2023-09-11,West,Technology,Binders,1186.29,2,0.2,117.06
ORD01782,2023-08-19,North,Technology,Phones,2615.91,8,0.0,252.42
ORD01861,2022-09-07,South,Technology,Phones,877.06,7,0.0,65.12
